step,model_name,quant_method,weight_bits,activation_bits,kv_cache_bits,data_ms,preprocess_ms,vision_ms,llm_ms,action_ms,model_latency_ms,end_to_end_latency_ms
0,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.07510700379498303,11.573216004762799,6.745618011336774,103.15529099898413,0.18324199481867254,110.08415100513957,121.73247401369736
1,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06777301314286888,94.56497299834155,6.737586983945221,103.24616901925765,0.1923329837154597,110.17608898691833,204.80883499840274
2,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.07007300155237317,94.79843502049334,7.294020993867889,104.17016403516755,0.19426297512836754,111.6584480041638,206.52695602620952
3,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0690939777996391,100.15660698991269,8.789027982857078,106.44293701625429,0.2034110075328499,115.43537600664422,215.66107697435655
4,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0714939960744232,115.48747800407,9.925131977070123,103.42469500028528,0.217243010411039,113.56706998776644,229.12604198791087
0,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.06904298788867891,9.830701019382104,6.5340399742126465,82.27586702560075,0.1705939939711243,88.98050099378452,98.8802450010553
1,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.06666398257948458,2.4347440048586577,6.711466994602233,81.30835901829414,0.1917369954753667,88.21156300837174,90.71297099580988
2,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.06766000296920538,88.35893601644784,9.165353985736147,81.63087800494395,0.17658600700087845,90.97281799768098,179.39941401709802
3,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.07642799755558372,95.72685800958425,8.657144993776456,81.76330200512893,0.16847500228323042,90.58892200118862,186.39220800832845
4,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.06330499309115112,29.933960002381355,6.829866993939504,83.53166599408723,0.1828059903346002,90.54433897836134,120.54160397383384
