model_name,quant_method,weight_bits,activation_bits,kv_cache_bits,data_ms_mean,data_ms_std,data_ms_p50,data_ms_p90,data_ms_p95,data_ms_min,data_ms_max,preprocess_ms_mean,preprocess_ms_std,preprocess_ms_p50,preprocess_ms_p90,preprocess_ms_p95,preprocess_ms_min,preprocess_ms_max,vision_ms_mean,vision_ms_std,vision_ms_p50,vision_ms_p90,vision_ms_p95,vision_ms_min,vision_ms_max,llm_ms_mean,llm_ms_std,llm_ms_p50,llm_ms_p90,llm_ms_p95,llm_ms_min,llm_ms_max,action_ms_mean,action_ms_std,action_ms_p50,action_ms_p90,action_ms_p95,action_ms_min,action_ms_max,model_latency_ms_mean,model_latency_ms_std,model_latency_ms_p50,model_latency_ms_p90,model_latency_ms_p95,model_latency_ms_min,model_latency_ms_max,end_to_end_latency_ms_mean,end_to_end_latency_ms_std,end_to_end_latency_ms_p50,end_to_end_latency_ms_p90,end_to_end_latency_ms_p95,end_to_end_latency_ms_min,end_to_end_latency_ms_max,peak_cuda_memory_mb,allocated_cuda_memory_mb,reserved_cuda_memory_mb,model_size_mb,theoretical_tflops,effective_tflops_per_second,speedup_vs_baseline,memory_reduction_vs_baseline,model_size_reduction_vs_baseline,tflops_mu,tflops_mu_tilde,tflops_flops_full,tflops_flops_prune,tflops_tflops_full,tflops_tflops_prune,tflops_flops_ratio,tflops_flops_reduction_percent
openvla-7b-finetuned-libero-spatial:fp16,fp16,16,16,16,0.062463205540552735,0.004294165886591339,0.0620420032646507,0.0669154163915664,0.06849722121842206,0.05676300497725606,0.07007902604527771,60.23883479065262,46.781040508195936,96.02949497639202,100.14520498225465,101.29756497917697,2.144360012607649,102.44992497609928,6.511408003279939,0.13832373852344268,6.52935600373894,6.657899200217798,6.688837596448138,6.301237008301541,6.719775992678478,99.76185419945978,1.3540665118063966,100.83704799762927,100.88501559221186,100.89018079452217,98.08609302854165,100.89534599683248,0.17394699389114976,0.007530414373844646,0.17657701391726732,0.1814531977288425,0.18291560118086636,0.1621699775569141,0.18437800463289022,106.44720919663087,1.3636854846059305,107.5139989843592,107.57394219981506,107.5746976013761,104.54950001440011,107.57545300293714,166.74850719282404,47.05587152858902,203.66334097343497,206.22551776468754,206.88106135930866,108.50184803712182,207.53660495392978,14752.134765625,14460.66796875,14826.0,14415.776245117188,1.424658530304,13.383709550077068,1.0,0.0,0.0,279,279.0,1424658530304,1424658530304.0,1.424658530304,1.424658530304,1.0,0.0
openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.06034279940649867,0.0012911200471180772,0.06060799933038652,0.0616893928963691,0.06198019254952669,0.05839101504534483,0.06227099220268428,2.4085745972115546,0.18541938514126982,2.300727996043861,2.636231400538236,2.650167199317366,2.1927449852228165,2.664102998096496,6.584600202040747,0.15465072268753147,6.552103004651144,6.769498804351315,6.804688408738002,6.406778993550688,6.8398780131246895,160.5655856023077,1.2627509935940389,160.46972401090898,161.95171639556065,162.41096419398673,159.14535598130897,162.8702119924128,0.16189920133911073,0.004256842149939811,0.16090998542495072,0.16705120797269046,0.16766260960139334,0.15731900930404663,0.16827401123009622,167.31208500568755,1.4099224694387305,167.17960301321,168.88169340672903,169.37455121078528,165.72040898608975,169.86740901484154,169.7810024023056,1.5122600856767885,169.54260200145654,171.41727259731852,172.00420580338687,168.0720989825204,172.59113900945522,8591.86572265625,8289.85546875,8644.0,8239.776245117188,1.424658530304,8.514976848537692,0.6362194888254028,41.758492183268494,42.841952420646734,279,279.0,1424658530304,1424658530304.0,1.424658530304,1.424658530304,1.0,0.0
