model_name,quant_method,model_latency_speedup,end_to_end_latency_speedup,vision_latency_speedup,llm_latency_speedup,action_latency_speedup,peak_memory_reduction_percent,model_size_reduction_percent,effective_tflops_per_second,effective_tflops_per_second_improvement
openvla-7b-finetuned-libero-spatial:bf16,bf16,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.521747380386694,1.0
openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,1.2811967309932046,1.1114406107717303,0.9630415731719109,1.309641748171266,0.9979277499432764,41.77290028011424,42.84194056568765,17.32401854106736,1.2811967309932046
openvla-7b-finetuned-libero-spatial:bnb_nf4,bitsandbytes-Linear4bit-nf4,0.6213249538634138,0.6210573976539914,0.9286512338717416,0.6080450193557784,0.9384165395266563,61.22582456973797,64.26292863097011,8.401399067271498,0.6213249538634137
openvla-7b-finetuned-libero-spatial:bnb_fp4,bitsandbytes-Linear4bit-fp4,0.6260550505035855,0.6147961229495199,0.9384584797828979,0.6126036743488488,0.9379015943575562,61.22582456973797,64.26292863097011,8.465358239124717,0.6260550505035855
