step,model_name,quant_method,weight_bits,activation_bits,kv_cache_bits,data_ms,preprocess_ms,vision_ms,llm_ms,action_ms,model_latency_ms,end_to_end_latency_ms
0,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05027500446885824,4.864317015744746,6.3216589915100485,97.57600701414049,0.16126700211316347,104.0589330077637,108.9735250279773
1,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06777900853194296,2.165838988730684,6.363663007505238,97.41366095840931,0.15723702381365,103.9345609897282,106.16817898699082
2,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.061578000895679,2.0791779970750213,6.316713988780975,97.59876801399514,0.13672400382347405,104.05220600659959,106.19296200457029
3,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06166700040921569,2.153433975763619,6.216367997694761,97.11655700812116,0.12546699144877493,103.4583919972647,105.67349297343753
4,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.049730995669960976,60.15392899280414,8.15609298297204,97.51806402346119,0.15696699847467244,105.8311240049079,166.034783993382
0,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.06014099926687777,11.337283009197563,7.651278021512553,177.28170697228052,0.18407200695946813,185.11705700075254,196.51448100921698
1,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.06267198477871716,2.103982988046482,6.411248003132641,175.92999202315696,0.15382797573693097,182.49506800202653,184.66172297485173
2,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.06168000982142985,2.3894580081105232,6.628622999414802,178.92493199906312,0.15629001427441835,185.70984501275234,188.1609830306843
3,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.06003800081089139,2.111072011757642,6.411434995243326,179.23733199131675,0.1566960127092898,185.80546299926937,187.9765730118379
4,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.06318301893770695,2.120047021890059,6.503538985271007,178.02179703721777,0.160556985065341,184.6858930075541,186.86912304838188
0,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.06674998439848423,2.60332299512811,6.719769997289404,82.53844099817798,0.17300699255429208,89.43121798802167,92.10129096754827
1,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.07281597936525941,19.304833986097947,6.596805993467569,82.49532198533416,0.1808740198612213,89.27300199866295,108.65065196412615
2,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.06869400385767221,97.49542400822975,6.664657994406298,80.76198201160878,0.1760520099196583,87.60269201593474,185.16681002802216
3,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.07427000673487782,98.20336100528948,8.691372000612319,81.26055600587279,0.18102300236932933,90.13295100885443,188.4105820208788
4,openvla-7b-finetuned-libero-spatial:fp8,direct-fp8-tensorwise-scaled-mm,8,8,16,0.08000302477739751,68.57626000419259,6.9041120004840195,80.96725199720822,0.1752729876898229,88.04663698538207,156.70290001435205
