step,model_name,quant_method,weight_bits,activation_bits,kv_cache_bits,data_ms,preprocess_ms,vision_ms,llm_ms,action_ms,model_latency_ms,end_to_end_latency_ms
21,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05718600004911423,4.861608991632238,5.6222539860755205,99.86846602987498,0.12060799053870142,105.6113280064892,110.53012299817055
22,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06218999624252319,4.470457002753392,5.638128001010045,99.32350399321876,0.11065500439144671,105.07228699862026,109.60493399761617
23,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05212900578044355,5.169211013708264,5.635050009004772,100.40366798057221,0.12434800737537444,106.16306599695235,111.38440601644106
24,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0612290168646723,58.56640901765786,5.802731990115717,98.91081397654489,0.11171901132911444,104.82526497798972,163.45290301251225
25,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.052777002565562725,92.15175299323164,5.990579025819898,98.98915397934616,0.11184700997546315,105.09158001514152,197.29611001093872
26,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05201200838200748,95.69517799536698,5.842193990247324,98.8987410091795,0.11109100887551904,104.85202600830235,200.59921601205133
27,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05114098894409835,4.889870004262775,5.6548379943706095,99.48097102460451,0.11689297389239073,105.25270199286751,110.19371298607439
28,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05800000508315861,95.7440759812016,5.841313977725804,99.33804400498047,0.12155002332292497,105.3009080060292,201.10298399231397
29,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05362697993405163,92.6159989903681,5.880912998691201,99.48416703264229,0.11646599159575999,105.48154602292925,198.1511719932314
30,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.055011012591421604,96.08446701895446,5.969247984467074,99.27426901413128,0.11791900033131242,105.36143599892966,201.50091403047554
31,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05342200165614486,94.47537799132988,5.878345022210851,99.6555429592263,0.11564500164240599,105.64953298307955,200.17833297606558
32,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05401400267146528,100.31120499479584,5.838690005475655,99.42168698762543,0.12026101467199624,105.38063800777309,205.7458570052404
33,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.058363977586850524,4.711877991212532,5.7244500203523785,98.95286199753173,0.10541899246163666,104.78273101034574,109.55297297914512
34,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05153799429535866,4.804556985618547,5.657025991240516,99.5773889881093,0.11544101289473474,105.34985599224456,110.20595097215846
35,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05553799564950168,5.397166998591274,5.689733021426946,99.32574597769417,0.11673397966660559,105.13221297878772,110.5849179730285
36,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06122799823060632,67.72650202037767,6.502650008769706,99.37587802414782,0.1147019793279469,105.99323001224548,173.78096003085375
37,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05247999797575176,5.04792298306711,5.74316899292171,99.5703280204907,0.13234498328529298,105.44584199669771,110.54624497774057
38,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06147701060399413,97.87309099920094,5.797108984552324,99.78250300628133,0.11306299711577594,105.69267498794943,203.62724299775437
39,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.055101991165429354,96.13716200692579,5.744007998146117,99.31374801089987,0.11409699800424278,105.17185300705023,201.36411700514145
40,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.059237994719296694,5.891364999115467,5.824760010000318,99.24727398902178,0.10756999836303294,105.17960399738513,111.1302069912199
41,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.051327020628377795,5.546465021325275,5.81367700942792,99.59825899568386,0.1127620053011924,105.52469801041298,111.12249005236663
42,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05682199844159186,7.221210980787873,5.845376988872886,99.25941401161253,0.11851801536977291,105.2233090158552,112.50134199508466
43,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05469098687171936,57.664808991830796,5.852186994161457,99.02599398628809,0.10673401993699372,104.98491500038654,162.70441497908905
44,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.054436997743323445,97.63908400782384,6.014132988639176,99.29383199778385,0.11227800860069692,105.42024299502373,203.1137640005909
45,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.052759016398340464,94.51977600110695,5.879848002223298,99.22875597840175,0.11593999806791544,105.22454397869296,199.79707899619825
46,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05597801646217704,6.6331780108157545,5.705212999600917,99.34551699552685,0.12177499593235552,105.17250499106012,111.86166101833805
47,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.059443991631269455,6.496288988273591,7.130673999199644,98.91459898790345,0.10833301348611712,106.1536060005892,112.70933898049407
48,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.04816800355911255,5.05791199975647,5.992673017317429,99.39182896050625,0.11433000327087939,105.49883198109455,110.60491198441014
49,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.052727991715073586,95.83048199419864,5.878641997696832,99.50975104584359,0.12613297440111637,105.51452601794153,201.39773600385524
50,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0557999883312732,96.24444600194693,5.778149992693216,99.07754600862972,0.12094900012016296,104.9766450014431,201.2768909917213
51,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.059219979448243976,91.80133798508905,5.79343899153173,98.77947001950815,0.11484097922220826,104.68774999026209,196.54830795479938
52,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05569998756982386,97.12026600027457,6.138474011095241,98.72421095496975,0.1165300200227648,104.97921498608775,202.15518097393215
53,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05543901352211833,89.96467900578864,5.76397601980716,99.32049797498621,0.11267501395195723,105.19714900874533,195.21726702805609
54,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05373498424887657,4.1682199807837605,5.666191020281985,100.21035696263425,0.11140701826661825,105.98795500118285,110.20990996621549
55,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05391499144025147,96.21166798751801,5.962483992334455,99.67162203975022,0.11635199189186096,105.75045802397653,202.0160410029348
56,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05385099211707711,96.03323199553415,5.917486996622756,99.84466098831035,0.11478201486170292,105.87692999979481,201.96401298744604
57,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.056065997341647744,4.302644985727966,5.670354992616922,99.7415040328633,0.12257898924872279,105.53443801472895,109.89314899779856
58,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05822197999805212,92.91138700791635,5.900199001189321,99.38465800951235,0.11434798943810165,105.39920500013977,198.36881398805417
59,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.054629985243082047,54.801102000055835,5.932856991421431,98.94053899915889,0.127267005154863,105.00066299573518,159.8563949810341
60,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05600598524324596,34.37684098025784,5.810151022160426,99.51298095984384,0.11195300612598658,105.43508498813026,139.86793195363134
61,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.052952003898099065,97.31579301296733,7.810881012119353,99.52108899597079,0.11764498776756227,107.4496149958577,204.81836001272313
62,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.053032010328024626,94.51508600614034,5.9474850131664425,99.88012199755758,0.11352900764904916,105.94113601837307,200.50925403484143
63,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.052870018407702446,95.86563997436315,5.922212003497407,99.49188001337461,0.1405829971190542,105.55467501399107,201.47318500676192
