step,model_name,quant_method,weight_bits,activation_bits,kv_cache_bits,data_ms,preprocess_ms,vision_ms,llm_ms,action_ms,model_latency_ms,end_to_end_latency_ms
65,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05254900315776467,96.01679700426757,6.486906000645831,101.10078897560015,0.1772390096448362,107.76493398589082,203.83427999331616
66,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05772698204964399,2.384609018918127,6.289756012847647,101.52138597914018,0.16501499339938164,107.9761569853872,110.41849298635498
67,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0526710064150393,94.5811319979839,8.428080996964127,101.35766697931103,0.16793800750747323,109.95368598378263,204.58748898818158
68,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05524800508283079,95.80514099798165,6.3836479966994375,101.14513896405697,0.16418201266787946,107.69296897342429,203.55335797648877
69,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05376999615691602,2.3461279924958944,6.670299015240744,101.25913695083,0.16911901184357703,108.09855497791432,110.49845296656713
70,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05442500696517527,45.47661598189734,6.626982998568565,101.43645602511242,0.19423698540776968,108.25767600908875,153.78871699795127
71,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06253898027352989,92.63515699421987,6.503883021650836,101.33843196672387,0.17411101725883782,108.01642600563355,200.71412198012695
72,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0555019942112267,91.61756400135346,6.533268984640017,101.04513601982035,0.1917649933602661,107.77016999782063,199.44323599338531
73,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.057039986131712794,96.10826801508665,6.444532977184281,101.46226201322861,0.16864200006239116,108.07543699047528,204.24074499169365
74,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05805297405458987,95.60987900476903,6.347286980599165,101.33948901784606,0.16835800488479435,107.85513400333002,203.52306598215364
75,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.053055002354085445,96.03632698417641,6.560674984939396,101.43615200649947,0.2064729924313724,108.20329998387024,204.29268197040074
76,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.067966990172863,94.50344799552113,6.7390330077614635,101.19544598273933,0.1759069855324924,108.11038597603329,202.68180096172728
77,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0605180102866143,95.68292601034045,6.394850002834573,101.03579197311774,0.17340300837531686,107.60404498432763,203.3474890049547
78,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05790300201624632,90.12750998954289,6.657139019807801,101.36636099196039,0.16334999236278236,108.18685000413097,198.3722629956901
79,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06109001697041094,97.73771298932843,7.9056560061872005,101.21262801112607,0.17478098743595183,109.29306500474922,207.09186801104806
80,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05418798536993563,60.962351999478415,7.447440002579242,101.30323300836608,0.1629269972909242,108.91360000823624,169.9301399930846
81,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05099098780192435,96.39048099052161,6.667140987701714,101.03772499132901,0.17447202117182314,107.87933800020255,204.32080997852609
82,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.051440001698210835,3.9768169808667153,6.295511993812397,101.50021000299603,0.17406500410288572,107.96978700091131,111.99804398347624
83,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05263401544652879,3.2361210032831877,6.306875991867855,101.65270301513374,0.15936398995108902,108.11894299695268,111.4076980156824
84,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05420597153715789,2.4328239960595965,6.763158016838133,101.43728897674009,0.1898379996418953,108.39028499322012,110.87731496081688
85,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05797800258733332,96.18575402419083,6.444752973038703,101.45382102928124,0.1964129914995283,108.09498699381948,204.33871902059764
86,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05792599404230714,7.962442992720753,7.374438020633534,101.23547798139043,0.16260400298051536,108.77252000500448,116.79288899176754
87,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06292900070548058,4.98888100264594,6.7183279898017645,101.61207502824254,0.15534099657088518,108.4857440146152,113.53755401796661
88,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05095300730317831,80.04837299813516,6.54633401427418,101.16200897027738,0.17524301074445248,107.88358599529602,187.98291200073436
89,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05584998871199787,2.5281200069002807,6.782059994293377,101.29266700823791,0.18669699784368277,108.26142400037497,110.84539399598725
90,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.06061699241399765,5.393794999690726,8.278685010736808,101.64050897583365,0.15458199777640402,110.07377598434687,115.52818797645159
91,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.04956798511557281,94.32808999554254,8.454486000118777,101.11838899319991,0.16966299153864384,109.74253798485734,204.12019596551545
92,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.051812006859108806,49.45659200893715,7.657852984266356,101.00741300266236,0.19340802100487053,108.85867400793359,158.36707802372985
93,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.0589400005992502,16.682257992215455,6.750338012352586,101.50769798201509,0.18687400734052062,108.4449100017082,125.1861079945229
94,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05683698691427708,5.021667020628229,6.830227997852489,101.28784700646065,0.1677940017543733,108.28586900606751,113.36437301361002
95,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05971998325549066,61.08051899354905,6.680580991087481,101.32115401211195,0.16794700059108436,108.16968200379051,169.30992098059505
96,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.054400996305048466,96.19802900124341,6.452403991715983,101.26460800529458,0.1702879962977022,107.88729999330826,204.13972999085672
97,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05511901690624654,4.553301027044654,6.334839999908581,101.40819899970666,0.18002800061367452,107.92306700022891,112.53148704417981
98,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05751798744313419,96.25739901093766,6.3965810113586485,101.11576900817454,0.17265600035898387,107.68500601989217,203.99992301827297
99,openvla-7b-finetuned-libero-spatial:bf16,bf16,16,16,16,0.05792497540824115,43.55069200391881,7.659533992409706,101.20117801125161,0.17984199803322554,109.04055400169455,152.6491709810216
0,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.07064500823616982,2.4040869902819395,6.61191699327901,178.94552601501346,0.15866500325500965,185.71610801154748,188.19084001006559
1,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.054976000683382154,60.25691100512631,6.617694976739585,180.34761704620905,0.15923997852951288,187.12455200147815,247.43643900728785
2,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.06037400453351438,87.59629598353058,6.929692986886948,176.46184901241213,0.15712098684161901,183.5486629861407,271.2053329742048
3,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05053597851656377,2.4747229763306677,6.804304022807628,175.58089198428206,0.1499170030001551,182.53511301008984,185.06037196493708
4,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.050175993237644434,2.495332999387756,6.682504987111315,177.66229101107456,0.1576590002514422,184.50245499843732,187.04796399106272
5,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.056773016694933176,3.2941199897322804,6.361734995152801,174.2134930100292,0.15526500646956265,180.73049301165156,184.08138601807877
6,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05576800322160125,10.155566997127607,6.413631985196844,179.3266550230328,0.15864300075918436,185.89893000898883,196.11026500933804
7,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05321498611010611,53.95189099363051,6.488553015515208,182.51531600253657,0.15666100080125034,189.16053001885302,243.16563599859364
8,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05250901449471712,2.7181139739695936,6.357386009767652,180.1278270140756,0.16660898108966649,186.6518220049329,189.42244499339722
9,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.053302006563171744,100.82959197461605,7.12820899207145,180.61970002599992,0.1639380061533302,187.9118470242247,288.7947410054039
10,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05104800220578909,8.618606982054189,7.451060984749347,177.18089002300985,0.15757299843244255,184.78952400619164,193.45917899045162
11,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.058325997088104486,2.9692329990211874,6.943435000721365,175.39133998798206,0.15314199845306575,182.4879169871565,185.5154759832658
12,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05056400550529361,92.32858099858277,8.34714900702238,181.38024798827246,0.16011999105103314,189.88751698634587,282.26666199043393
13,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05183799657970667,95.8717130124569,6.5239190007559955,180.18638697685674,0.15426002210006118,186.8645659997128,282.7881170087494
14,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05339202471077442,74.84221199410968,6.519772985484451,178.29354398418218,0.15324802370741963,184.96656499337405,259.8621690121945
15,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05441100802272558,2.898803009884432,6.363897991832346,179.43008098518476,0.1687070180196315,185.96268599503674,188.9159000129439
16,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05977600812911987,83.94036302343011,6.499772018287331,179.40112497308291,0.15566401998512447,186.05656101135537,270.0567000429146
17,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05686297663487494,39.69062402029522,7.485231995815411,182.5033790373709,0.17118497635237873,190.1597960095387,229.9072830064688
18,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.061848986661061645,96.5358639950864,6.53992299339734,180.04529204335995,0.17655798001214862,186.76177301676944,283.3594859985169
19,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.0584969820920378,98.1578890059609,6.536329019581899,179.6760579745751,0.1664469891693443,186.37883398332633,284.59521997137927
20,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05949102342128754,96.41607798403129,6.487910985015333,180.88069203076884,0.15759700909256935,187.52620002487674,284.0017690323293
21,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05291099660098553,85.66962199984118,8.144318999256939,180.8634370099753,0.15720498049631715,189.16496098972857,274.88749398617074
22,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05131700891070068,2.9893970058765262,6.389384012436494,178.13951001153328,0.15969498781487346,184.68858901178464,187.72930302657187
23,openvla-7b-finetuned-libero-spatial:bnb_int8,bitsandbytes-Linear8bitLt,8,8,16,0.05039601819589734,5.787244997918606,7.866170984925702,180.2206220163498,0.1593490014784038,188.2461420027539,194.08378301886842
